,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
312,edge_neighb_of_subset,91,16200,0,0.054306256000000004,0.054306256000000004,"<code object edge_neighb_of_subset at 0x107c2c690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 91>",
299,,98,16200,0,0.058484491000000006,0.004178235000000001,"<code object <lambda> at 0x107aeb870, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 98>","[_lsprof.profiler_subentry(code=<code object edge_neighb_of_subset at 0x107c2c690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 91>, callcount=16200, reccallcount=0, totaltime=0.054306256000000004, inlinetime=0.054306256000000004)]"
253,termEqual,173,16180,5274,0.063452955,0.017708388000000002,"<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>","[_lsprof.profiler_subentry(code=<code object termListEqual at 0x107a944b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 158>, callcount=6481, reccallcount=1207, totaltime=0.021431765000000002, inlinetime=0.0056706890000000005), _lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=12962, reccallcount=0, totaltime=0.010354501, inlinetime=0.004386152), _lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=31032, reccallcount=0, totaltime=0.007063634, inlinetime=0.007018676000000001), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=28734, reccallcount=28710, totaltime=2.0706e-05, inlinetime=0.007858751)]"
182,apply,117,10904,5452,0.034275812,0.013539946,"<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>","[_lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x103230a40, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=8, reccallcount=0, totaltime=9.1749e-05, inlinetime=4.6832e-05), _lsprof.profiler_subentry(code=<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=5452, reccallcount=0, totaltime=0.015862736000000002, inlinetime=0.0058687340000000005), _lsprof.profiler_subentry(code=<code object value at 0x107a7b220, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 101>, callcount=858, reccallcount=0, totaltime=0.000179543, inlinetime=0.000179543), _lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=10046, reccallcount=0, totaltime=0.008314674000000001, inlinetime=0.0033766860000000003), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=10046, reccallcount=0, totaltime=0.0019616440000000002, inlinetime=0.0019616440000000002), _lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=10904, reccallcount=0, totaltime=0.0026847940000000003, inlinetime=0.0026614190000000004), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=10046, reccallcount=0, totaltime=0.007503462000000001, inlinetime=0.0029034990000000004)]"
224,isEqual,234,10811,0,0.056763247,0.0066877790000000005,"<code object isEqual at 0x107a65790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=5274, reccallcount=0, totaltime=0.048022781, inlinetime=0.008194221), _lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=21622, reccallcount=0, totaltime=0.002052687, inlinetime=0.002052687)]"
246,termWeight,255,8416,4208,0.012784151,0.005084569000000001,"<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>","[_lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=7575, reccallcount=0, totaltime=0.005768248, inlinetime=0.002402729), _lsprof.profiler_subentry(code=<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>, callcount=4208, reccallcount=0, totaltime=0.005565762, inlinetime=0.001967276), _lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=8416, reccallcount=0, totaltime=0.001931334, inlinetime=0.0019081260000000002)]"
287,isInferenceLit,206,6555,0,0.000640943,0.000640943,"<code object isInferenceLit at 0x107ae96b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 206>",
241,termListEqual,158,6481,1207,0.021431765000000002,0.0056706890000000005,"<code object termListEqual at 0x107a944b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 158>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=5274, reccallcount=0, totaltime=0.014729544, inlinetime=0.004536331), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=18236, reccallcount=0, totaltime=0.001853606, inlinetime=0.001853606)]"
167,resolution,75,6310,0,0.21270561300000002,0.011329354000000002,"<code object resolution at 0x104d873e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/resolution.py"", line 75>","[_lsprof.profiler_subentry(code=<code object instantiate at 0x107a07ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>, callcount=5182, reccallcount=0, totaltime=0.045872528, inlinetime=0.0041715860000000006), _lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=12620, reccallcount=0, totaltime=0.0013058520000000001, inlinetime=0.0013058520000000001), _lsprof.profiler_subentry(code=<code object __init__ at 0x107a950b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 69>, callcount=891, reccallcount=0, totaltime=0.024613427, inlinetime=0.002154095), _lsprof.profiler_subentry(code=<code object setDerivation at 0x107ac88f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>, callcount=891, reccallcount=0, totaltime=0.00020611000000000002, inlinetime=0.00020611000000000002), _lsprof.profiler_subentry(code=<code object flatDerivation at 0x107a3ae80, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 221>, callcount=891, reccallcount=0, totaltime=0.0017673430000000002, inlinetime=0.001417052), _lsprof.profiler_subentry(code=<code object mgu at 0x107afd350, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 210>, callcount=3166, reccallcount=0, totaltime=0.050834282, inlinetime=0.0025414910000000003), _lsprof.profiler_subentry(code=<code object removeDupLits at 0x1078d63a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 221>, callcount=891, reccallcount=0, totaltime=0.063810253, inlinetime=0.0039325770000000005), _lsprof.profiler_subentry(code=<code object getLiteral at 0x107afc4b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>, callcount=12620, reccallcount=0, totaltime=0.012770178, inlinetime=0.004119314000000001), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=891, reccallcount=0, totaltime=0.00019628600000000002, inlinetime=0.00019628600000000002)]"
286,isPositive,190,5628,0,0.000666376,0.000666376,"<code object isPositive at 0x107ae95c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>",
252,isPropFalse,223,5577,0,0.022976478,0.004511527,"<code object isPropFalse at 0x107abe290, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 223>","[_lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=5577, reccallcount=0, totaltime=0.000614719, inlinetime=0.000614719), _lsprof.profiler_subentry(code=<code object isPositive at 0x107ae95c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>, callcount=5577, reccallcount=0, totaltime=0.00066042, inlinetime=0.00066042), _lsprof.profiler_subentry(code=<code object atomIsConstTrue at 0x107ae9200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 113>, callcount=2479, reccallcount=0, totaltime=0.007635391, inlinetime=0.00089263), _lsprof.profiler_subentry(code=<code object atomIsConstFalse at 0x107ae92f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 120>, callcount=3098, reccallcount=0, totaltime=0.009554421, inlinetime=0.001078626)]"
170,__init__,133,5503,0,0.007733598,0.003006476,"<code object __init__ at 0x10750f990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>","[_lsprof.profiler_subentry(code=<code object setInferenceLit at 0x107ac8d50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>, callcount=5503, reccallcount=0, totaltime=0.000646615, inlinetime=0.000646615), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=5503, reccallcount=0, totaltime=0.004080507000000001, inlinetime=0.0014927410000000001)]"
267,setInferenceLit,196,5503,0,0.000646615,0.000646615,"<code object setInferenceLit at 0x107ac8d50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>",
215,instantiate,280,5452,0,0.048341609,0.0044175740000000005,"<code object instantiate at 0x107a07ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>","[_lsprof.profiler_subentry(code=<code object __call__ at 0x107ae97a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>, callcount=5452, reccallcount=0, totaltime=0.036294561, inlinetime=0.0020187490000000002), _lsprof.profiler_subentry(code=<code object __init__ at 0x10750f990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>, callcount=5452, reccallcount=0, totaltime=0.007629474000000001, inlinetime=0.0029712690000000003)]"
288,__call__,86,5452,0,0.036294561,0.0020187490000000002,"<code object __call__ at 0x107ae97a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>","[_lsprof.profiler_subentry(code=<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=5452, reccallcount=0, totaltime=0.034275812, inlinetime=0.007671212)]"
234,litInLitList,376,5298,0,0.059914256000000006,0.003224592,"<code object litInLitList at 0x107a7b770, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 376>","[_lsprof.profiler_subentry(code=<code object isEqual at 0x107a65790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>, callcount=10804, reccallcount=0, totaltime=0.056689664, inlinetime=0.00668157)]"
256,weight,298,4208,0,0.013974400000000001,0.001190249,"<code object weight at 0x107ac0f30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 298>","[_lsprof.profiler_subentry(code=<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>, callcount=4208, reccallcount=0, totaltime=0.012784151, inlinetime=0.003117293)]"
283,atomIsConstFalse,120,3118,0,0.009621417,0.001086249,"<code object atomIsConstFalse at 0x107ae92f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 120>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=3118, reccallcount=0, totaltime=0.008535168000000001, inlinetime=0.00273154)]"
274,__init__,174,2821,0,0.000368834,0.000368834,"<code object __init__ at 0x107ae83f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 174>",
282,atomIsConstTrue,113,2510,0,0.007797847,0.0009057990000000001,"<code object atomIsConstTrue at 0x107ae9200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 113>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=2509, reccallcount=2504, totaltime=1.7457000000000002e-05, inlinetime=0.002215505)]"
290,__call__,72,1914,0,0.016283796,0.00065079,"<code object __call__ at 0x107ae9c50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 72>","[_lsprof.profiler_subentry(code=<code object hEval at 0x107a7b330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 97>, callcount=957, reccallcount=0, totaltime=0.000164833, inlinetime=0.000164833), _lsprof.profiler_subentry(code=<code object hEval at 0x107a07630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 117>, callcount=957, reccallcount=0, totaltime=0.015468173000000002, inlinetime=0.00036100700000000005)]"
293,isQuantified,149,1886,0,0.000262616,0.000262616,"<code object isQuantified at 0x107aeab50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>",
298,__init__,19,1800,0,0.000203782,0.000203782,"<code object __init__ at 0x107aeb780, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 19>",
292,isLiteral,130,1548,0,0.000239107,0.000239107,"<code object isLiteral at 0x107aeaa60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>",
294,isBinary,155,1380,0,0.00018793500000000002,0.00018793500000000002,"<code object isBinary at 0x107aeac40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>",
310,occursCheck,136,1266,0,0.0017902130000000001,0.000542085,"<code object occursCheck at 0x107c18e70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 136>","[_lsprof.profiler_subentry(code=<code object termIsCompound at 0x107ae93e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=1266, reccallcount=0, totaltime=0.001248128, inlinetime=0.000323617)]"
222,composeBinding,150,1266,0,0.001758187,0.0012221130000000001,"<code object composeBinding at 0x107a457c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 150>","[_lsprof.profiler_subentry(code=""<method 'keys' of 'dict' objects>"", callcount=1266, reccallcount=0, totaltime=0.000245174, inlinetime=0.000245174), _lsprof.profiler_subentry(code=<code object __init__ at 0x107a07750, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=1266, reccallcount=0, totaltime=0.0002909, inlinetime=0.0002909)]"
230,addClause,67,1227,0,0.0006160600000000001,0.000388462,"<code object addClause at 0x107a7aef0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 67>","[_lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=1227, reccallcount=0, totaltime=0.00022759800000000003, inlinetime=0.00022759800000000003)]"
229,__init__,60,1009,0,0.001331352,0.000644806,"<code object __init__ at 0x107a78690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 60>","[_lsprof.profiler_subentry(code=<code object setName at 0x1078226b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 71>, callcount=1009, reccallcount=0, totaltime=0.000686546, inlinetime=0.000686546)]"
176,setName,71,1009,0,0.000686546,0.000686546,"<code object setName at 0x1078226b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 71>",
265,setDerivation,81,1008,0,0.000232983,0.000232983,"<code object setDerivation at 0x107ac88f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>",
242,__init__,69,1000,0,0.026407129,0.002356459,"<code object __init__ at 0x107a950b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 69>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x107a78690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 60>, callcount=999, reccallcount=0, totaltime=0.0012892280000000001, inlinetime=0.000632058), _lsprof.profiler_subentry(code=<code object isPropFalse at 0x107abe290, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 223>, callcount=5523, reccallcount=0, totaltime=0.022742901000000003, inlinetime=0.004465739000000001)]"
217,flatDerivation,221,964,0,0.001870134,0.0015016340000000002,"<code object flatDerivation at 0x107a3ae80, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 221>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x107ae83f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 174>, callcount=2819, reccallcount=0, totaltime=0.0003685, inlinetime=0.0003685)]"
233,hEval,97,957,0,0.000164833,0.000164833,"<code object hEval at 0x107a7b330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 97>",
