,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
317,,98,16200,0,0.048155798,0.004375569,"<code object <lambda> at 0x107aeb870, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 98>","[_lsprof.profiler_subentry(code=<code object edge_neighb_of_subset at 0x107c2c690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 91>, callcount=16200, reccallcount=0, totaltime=0.043780229000000004, inlinetime=0.043780229000000004)]"
330,edge_neighb_of_subset,91,16200,0,0.043780229000000004,0.043780229000000004,"<code object edge_neighb_of_subset at 0x107c2c690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 91>",
271,termEqual,173,8102,2547,0.030182991000000003,0.008476502,"<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>","[_lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=15216, reccallcount=0, totaltime=0.003313794, inlinetime=0.003313794), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=13770, reccallcount=0, totaltime=0.010035553000000001, inlinetime=0.0037679080000000004), _lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=6110, reccallcount=0, totaltime=0.004784095, inlinetime=0.0020235920000000003), _lsprof.profiler_subentry(code=<code object termListEqual at 0x107a944b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 158>, callcount=3055, reccallcount=508, totaltime=0.009163383, inlinetime=0.002684483)]"
305,isInferenceLit,206,6786,0,0.000641369,0.000641369,"<code object isInferenceLit at 0x107ae96b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 206>",
185,resolution,75,6551,0,0.140748234,0.009783452,"<code object resolution at 0x104d873e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/resolution.py"", line 75>","[_lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=526, reccallcount=0, totaltime=9.9214e-05, inlinetime=9.9214e-05), _lsprof.profiler_subentry(code=<code object mgu at 0x107afd350, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 210>, callcount=3289, reccallcount=0, totaltime=0.051273636000000004, inlinetime=0.002648525), _lsprof.profiler_subentry(code=<code object __init__ at 0x107a950b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 69>, callcount=526, reccallcount=0, totaltime=0.01235484, inlinetime=0.0010790840000000001), _lsprof.profiler_subentry(code=<code object instantiate at 0x107a07ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>, callcount=2590, reccallcount=0, totaltime=0.023299551, inlinetime=0.0021144140000000002), _lsprof.profiler_subentry(code=<code object flatDerivation at 0x107a3ae80, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 221>, callcount=526, reccallcount=0, totaltime=0.001065502, inlinetime=0.00085817), _lsprof.profiler_subentry(code=<code object setDerivation at 0x107ac88f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>, callcount=526, reccallcount=0, totaltime=0.00011932, inlinetime=0.00011932), _lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=13102, reccallcount=0, totaltime=0.001358793, inlinetime=0.001358793), _lsprof.profiler_subentry(code=<code object getLiteral at 0x107afc4b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>, callcount=13102, reccallcount=0, totaltime=0.013131841, inlinetime=0.004220346000000001), _lsprof.profiler_subentry(code=<code object removeDupLits at 0x1078d63a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 221>, callcount=526, reccallcount=0, totaltime=0.028262085000000003, inlinetime=0.001222175)]"
200,apply,117,5656,2828,0.018684097,0.008227727,"<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>","[_lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=5656, reccallcount=0, totaltime=0.0012910200000000001, inlinetime=0.0012910200000000001), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=5106, reccallcount=0, totaltime=0.000998158, inlinetime=0.000998158), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=5107, reccallcount=0, totaltime=0.003762726, inlinetime=0.0014545620000000002), _lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x103230a40, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=12, reccallcount=0, totaltime=0.00013145800000000001, inlinetime=7.0793e-05), _lsprof.profiler_subentry(code=<code object value at 0x107a7b220, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 101>, callcount=549, reccallcount=0, totaltime=0.000119451, inlinetime=0.000119451), _lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=5107, reccallcount=0, totaltime=0.004155224, inlinetime=0.001724936), _lsprof.profiler_subentry(code=<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=2827, reccallcount=0, totaltime=0.008602306, inlinetime=0.0038040110000000004)]"
242,isEqual,234,4921,0,0.025746535,0.0030279210000000003,"<code object isEqual at 0x107a65790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>","[_lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=9842, reccallcount=0, totaltime=0.0009233760000000001, inlinetime=0.0009233760000000001), _lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=2547, reccallcount=0, totaltime=0.021795238, inlinetime=0.0038526600000000004)]"
264,termWeight,255,4562,2281,0.006683207,0.002695041,"<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>","[_lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=4562, reccallcount=0, totaltime=0.000971783, inlinetime=0.000971783), _lsprof.profiler_subentry(code=<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>, callcount=2281, reccallcount=0, totaltime=0.00284789, inlinetime=0.001044832), _lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=4025, reccallcount=0, totaltime=0.003016383, inlinetime=0.001244165)]"
259,termListEqual,158,3055,508,0.009163383,0.002684483,"<code object termListEqual at 0x107a944b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 158>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=8657, reccallcount=0, totaltime=0.0008885640000000001, inlinetime=0.0008885640000000001), _lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=2547, reccallcount=0, totaltime=0.005934084, inlinetime=0.0019104330000000002)]"
304,isPositive,190,3004,0,0.000357537,0.000357537,"<code object isPositive at 0x107ae95c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>",
270,isPropFalse,223,2953,0,0.012366534,0.002445566,"<code object isPropFalse at 0x107abe290, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 223>","[_lsprof.profiler_subentry(code=<code object atomIsConstTrue at 0x107ae9200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 113>, callcount=1136, reccallcount=0, totaltime=0.003637991, inlinetime=0.00041664500000000005), _lsprof.profiler_subentry(code=<code object isPositive at 0x107ae95c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>, callcount=2953, reccallcount=0, totaltime=0.000351534, inlinetime=0.000351534), _lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=2953, reccallcount=0, totaltime=0.000304874, inlinetime=0.000304874), _lsprof.profiler_subentry(code=<code object atomIsConstFalse at 0x107ae92f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 120>, callcount=1817, reccallcount=0, totaltime=0.0056265690000000005, inlinetime=0.000633986)]"
285,setInferenceLit,196,2879,0,0.000344602,0.000344602,"<code object setInferenceLit at 0x107ac8d50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>",
188,__init__,133,2879,0,0.004014117,0.001566625,"<code object __init__ at 0x10750f990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>","[_lsprof.profiler_subentry(code=<code object setInferenceLit at 0x107ac8d50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>, callcount=2879, reccallcount=0, totaltime=0.000344602, inlinetime=0.000344602), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=2879, reccallcount=0, totaltime=0.00210289, inlinetime=0.000781037)]"
306,__call__,86,2828,0,0.01969479,0.00100236,"<code object __call__ at 0x107ae97a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>","[_lsprof.profiler_subentry(code=<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=2827, reccallcount=2801, totaltime=0.00019133300000000002, inlinetime=0.004414591000000001)]"
233,instantiate,280,2828,0,0.025964353000000003,0.002345733,"<code object instantiate at 0x107a07ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>","[_lsprof.profiler_subentry(code=""<method '__exit__' of '_thread.lock' objects>"", callcount=2, reccallcount=0, totaltime=7.5e-07, inlinetime=7.5e-07), _lsprof.profiler_subentry(code=<code object __init__ at 0x10750f990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>, callcount=2827, reccallcount=0, totaltime=0.003919414, inlinetime=0.0015320050000000001), _lsprof.profiler_subentry(code=<code object __set__ at 0x101d291b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/traitlets/traitlets.py"", line 708>, callcount=2, reccallcount=0, totaltime=7.2292e-05, inlinetime=4.25e-06), _lsprof.profiler_subentry(code=<code object __call__ at 0x107ae97a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>, callcount=2827, reccallcount=2801, totaltime=0.000204252, inlinetime=0.0009971930000000002), _lsprof.profiler_subentry(code=<code object _writeout_output_cache at 0x102d70bb0, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/IPython/core/history.py"", line 839>, callcount=1, reccallcount=0, totaltime=7.834e-06, inlinetime=2.876e-06)]"
252,litInLitList,376,2672,0,0.027184461,0.00151351,"<code object litInLitList at 0x107a7b770, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 376>","[_lsprof.profiler_subentry(code=<code object isEqual at 0x107a65790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>, callcount=4914, reccallcount=0, totaltime=0.025670951, inlinetime=0.003020753)]"
274,weight,298,2281,0,0.0073217560000000004,0.0006385490000000001,"<code object weight at 0x107ac0f30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 298>","[_lsprof.profiler_subentry(code=<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>, callcount=2281, reccallcount=0, totaltime=0.006683207, inlinetime=0.0016502090000000001)]"
311,isQuantified,149,1886,0,0.00025605500000000004,0.00025605500000000004,"<code object isQuantified at 0x107aeab50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>",
301,atomIsConstFalse,120,1837,0,0.005702237000000001,0.000642324,"<code object atomIsConstFalse at 0x107ae92f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 120>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=1837, reccallcount=0, totaltime=0.005059913, inlinetime=0.001618201)]"
316,__init__,19,1800,0,0.000224961,0.000224961,"<code object __init__ at 0x107aeb780, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 19>",
292,__init__,174,1714,0,0.00022817100000000002,0.00022817100000000002,"<code object __init__ at 0x107ae83f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 174>",
310,isLiteral,130,1548,0,0.00017743900000000002,0.00017743900000000002,"<code object isLiteral at 0x107aeaa60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>",
312,isBinary,155,1380,0,0.00019647000000000002,0.00019647000000000002,"<code object isBinary at 0x107aeac40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>",
308,__call__,72,1172,0,0.00865051,0.000387873,"<code object __call__ at 0x107ae9c50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 72>","[_lsprof.profiler_subentry(code=<code object hEval at 0x107a07630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 117>, callcount=586, reccallcount=0, totaltime=0.008172353, inlinetime=0.00020730000000000002), _lsprof.profiler_subentry(code=<code object hEval at 0x107a7b330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 97>, callcount=586, reccallcount=0, totaltime=9.0284e-05, inlinetime=9.0284e-05)]"
300,atomIsConstTrue,113,1167,0,0.0037522780000000004,0.000428438,"<code object atomIsConstTrue at 0x107ae9200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 113>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=1167, reccallcount=0, totaltime=0.00332384, inlinetime=0.001092791)]"
240,composeBinding,150,1165,0,0.002163186,0.001163799,"<code object composeBinding at 0x107a457c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 150>","[_lsprof.profiler_subentry(code=""<method 'keys' of 'dict' objects>"", callcount=1165, reccallcount=0, totaltime=0.000229602, inlinetime=0.000229602), _lsprof.profiler_subentry(code=<code object __init__ at 0x107a07750, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=1165, reccallcount=0, totaltime=0.000769785, inlinetime=0.000740286)]"
328,occursCheck,136,1165,0,0.001098903,0.0005284760000000001,"<code object occursCheck at 0x107c18e70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 136>","[_lsprof.profiler_subentry(code=<code object termIsCompound at 0x107ae93e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=1165, reccallcount=0, totaltime=0.0005704270000000001, inlinetime=0.00031374500000000004)]"
309,__init__,106,899,0,0.00011502,0.00011502,"<code object __init__ at 0x107aea5b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>",
248,addClause,67,858,0,0.000429224,0.000266877,"<code object addClause at 0x107a7aef0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 67>","[_lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=858, reccallcount=0, totaltime=0.00016234700000000002, inlinetime=0.00016234700000000002)]"
353,formulaDistributeDisjunctions,603,840,839,0.0020348750000000002,0.001153996,"<code object formulaDistributeDisjunctions at 0x135f53200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 603>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x107aea5b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>, callcount=518, reccallcount=0, totaltime=6.1299e-05, inlinetime=6.1299e-05), _lsprof.profiler_subentry(code=<code object formulaDistributeDisjunctions at 0x135f53200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 603>, callcount=839, reccallcount=838, totaltime=0.002033458, inlinetime=0.0011528290000000002), _lsprof.profiler_subentry(code=<code object hasSubform2 at 0x107afcdb0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 237>, callcount=399, reccallcount=0, totaltime=0.00030511700000000004, inlinetime=0.00020185100000000002), _lsprof.profiler_subentry(code=<code object isQuantified at 0x107aeab50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>, callcount=840, reccallcount=0, totaltime=0.00011285300000000001, inlinetime=0.00011285300000000001), _lsprof.profiler_subentry(code=<code object hasSubform1 at 0x107afcc90, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 229>, callcount=399, reccallcount=0, totaltime=0.00030649000000000003, inlinetime=0.000209461), _lsprof.profiler_subentry(code=<code object isLiteral at 0x107aeaa60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=838, reccallcount=0, totaltime=9.512000000000001e-05, inlinetime=9.512000000000001e-05)]"
313,isUnary,161,750,0,9.2113e-05,9.2113e-05,"<code object isUnary at 0x107aead30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>",
322,hasSubform1,229,678,0,0.0005271970000000001,0.000353197,"<code object hasSubform1 at 0x107afcc90, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 229>","[_lsprof.profiler_subentry(code=<code object isBinary at 0x107aeac40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>, callcount=670, reccallcount=0, totaltime=9.275800000000001e-05, inlinetime=9.275800000000001e-05), _lsprof.profiler_subentry(code=<code object isUnary at 0x107aead30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>, callcount=678, reccallcount=0, totaltime=8.1242e-05, inlinetime=8.1242e-05)]"
323,hasSubform2,237,678,0,0.0005251860000000001,0.000340663,"<code object hasSubform2 at 0x107afcdb0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 237>","[_lsprof.profiler_subentry(code=<code object isBinary at 0x107aeac40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>, callcount=654, reccallcount=0, totaltime=9.3008e-05, inlinetime=9.3008e-05), _lsprof.profiler_subentry(code=<code object isQuantified at 0x107aeab50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>, callcount=678, reccallcount=0, totaltime=9.151500000000001e-05, inlinetime=9.151500000000001e-05)]"
247,__init__,60,640,0,0.0008756790000000001,0.00042779900000000003,"<code object __init__ at 0x107a78690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 60>","[_lsprof.profiler_subentry(code=<code object setName at 0x1078226b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 71>, callcount=640, reccallcount=0, totaltime=0.00044788, inlinetime=0.00044788)]"
194,setName,71,640,0,0.00044788,0.00044788,"<code object setName at 0x1078226b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 71>",
283,setDerivation,81,639,0,0.000146408,0.000146408,"<code object setDerivation at 0x107ac88f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>",
