,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
333,,98,5382,0,0.025981918000000003,0.001362453,"<code object <lambda> at 0x10b5c3870, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 98>","[_lsprof.profiler_subentry(code=<code object edge_neighb_of_subset at 0x10b604690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 91>, callcount=5382, reccallcount=0, totaltime=0.024619465, inlinetime=0.024619465)]"
344,edge_neighb_of_subset,91,5382,0,0.024619465,0.024619465,"<code object edge_neighb_of_subset at 0x10b604690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 91>",
293,termArgs,97,4684,0,0.004445959,0.002100905,"<code object termArgs at 0x10b595630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>","[_lsprof.profiler_subentry(code=<code object termIsCompound at 0x10b5c13e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=4684, reccallcount=0, totaltime=0.002345054, inlinetime=0.0013359)]"
327,isLiteral,130,4183,0,0.000600307,0.000600307,"<code object isLiteral at 0x10b5c2a60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>",
328,isQuantified,149,3266,0,0.000584988,0.000584988,"<code object isQuantified at 0x10b5c2b50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>",
234,apply,117,3117,441,0.007121167,0.0030164080000000004,"<code object apply at 0x10b49f860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>","[_lsprof.profiler_subentry(code=<code object apply at 0x10b49f860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=441, reccallcount=0, totaltime=0.001905865, inlinetime=0.000468562), _lsprof.profiler_subentry(code=<code object termArgs at 0x10b595630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=699, reccallcount=0, totaltime=0.000617005, inlinetime=0.00026379400000000003), _lsprof.profiler_subentry(code=<code object value at 0x10b553220, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 101>, callcount=2418, reccallcount=0, totaltime=0.0005111520000000001, inlinetime=0.0005111520000000001), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=699, reccallcount=0, totaltime=0.000155591, inlinetime=0.000155591), _lsprof.profiler_subentry(code=<code object termFunc at 0x10b595530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=699, reccallcount=0, totaltime=0.0006373, inlinetime=0.000247725), _lsprof.profiler_subentry(code=<code object termIsVar at 0x10b595430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=3117, reccallcount=0, totaltime=0.002183711, inlinetime=0.002183711)]"
257,TestTok,222,3059,0,0.037411165,0.0036103710000000002,"<code object TestTok at 0x10b5405b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 222>","[_lsprof.profiler_subentry(code=<code object Look at 0x10b463aa0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 207>, callcount=5377, reccallcount=4869, totaltime=0.005230019000000001, inlinetime=0.002901289)]"
267,value,101,2510,0,0.000536613,0.000536613,"<code object value at 0x10b553220, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 101>",
244,__init__,126,2210,0,0.000429052,0.000429052,"<code object __init__ at 0x10b4da430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 126>",
329,isBinary,155,1932,0,0.00033383800000000004,0.00033383800000000004,"<code object isBinary at 0x10b5c2c40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>",
323,__call__,86,1908,0,0.008509545,0.0023765410000000002,"<code object __call__ at 0x10b5c17a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>","[_lsprof.profiler_subentry(code=<code object apply at 0x10b49f860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=1908, reccallcount=0, totaltime=0.006133004, inlinetime=0.002044494)]"
256,composeBinding,150,1785,0,0.0047198660000000005,0.002550062,"<code object composeBinding at 0x10b51d7c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 150>","[_lsprof.profiler_subentry(code=<code object apply at 0x10b49f860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=768, reccallcount=0, totaltime=0.000988163, inlinetime=0.000503352), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b4df630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=1785, reccallcount=0, totaltime=0.0005791780000000001, inlinetime=0.0005791780000000001), _lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x10a32a3d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=2, reccallcount=0, totaltime=2.3126000000000002e-05, inlinetime=1.2375000000000001e-05), _lsprof.profiler_subentry(code=""<method 'keys' of 'dict' objects>"", callcount=1785, reccallcount=0, totaltime=0.0005793370000000001, inlinetime=0.0005793370000000001)]"
342,occursCheck,136,1785,0,0.002529309,0.001147755,"<code object occursCheck at 0x10b5f0e70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 136>","[_lsprof.profiler_subentry(code=<code object termIsCompound at 0x10b5c13e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=1785, reccallcount=0, totaltime=0.0013815540000000001, inlinetime=0.0009638870000000001)]"
299,termEqual,173,1769,575,0.006026874000000001,0.0015340030000000001,"<code object termEqual at 0x10b59e420, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>","[_lsprof.profiler_subentry(code=<code object termListEqual at 0x10b5684b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 158>, callcount=429, reccallcount=82, totaltime=0.002275881, inlinetime=0.000578114), _lsprof.profiler_subentry(code=<code object termArgs at 0x10b595630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=858, reccallcount=0, totaltime=0.000964007, inlinetime=0.000517389), _lsprof.profiler_subentry(code=<code object termFunc at 0x10b595530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=1932, reccallcount=0, totaltime=0.0015348800000000002, inlinetime=0.000586596), _lsprof.profiler_subentry(code=<code object termIsVar at 0x10b595430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=2735, reccallcount=0, totaltime=0.0006638120000000001, inlinetime=0.0006638120000000001)]"
330,isUnary,161,1556,0,0.000217573,0.000217573,"<code object isUnary at 0x10b5c2d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>",
320,isNegative,184,1547,0,0.00016924,0.00016924,"<code object isNegative at 0x10b5c14d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>",
326,__init__,106,1483,0,0.00022456400000000001,0.00022456400000000001,"<code object __init__ at 0x10b5c25b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>",
304,termCollectVars,210,1293,814,0.0020986290000000003,0.001118178,"<code object termCollectVars at 0x10b5a88d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 210>","[_lsprof.profiler_subentry(code=<code object termCollectVars at 0x10b5a88d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 210>, callcount=814, reccallcount=0, totaltime=0.000908178, inlinetime=0.00047524800000000005), _lsprof.profiler_subentry(code=<code object termArgs at 0x10b595630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=525, reccallcount=0, totaltime=0.000500976, inlinetime=0.000223384), _lsprof.profiler_subentry(code=""<method 'add' of 'set' objects>"", callcount=768, reccallcount=0, totaltime=0.000140285, inlinetime=0.000140285), _lsprof.profiler_subentry(code=<code object termIsVar at 0x10b595430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=1293, reccallcount=0, totaltime=0.00033919, inlinetime=0.00033919)]"
229,CheckTok,236,1227,0,0.011368511000000001,0.00047249000000000005,"<code object CheckTok at 0x10b442cc0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 236>","[_lsprof.profiler_subentry(code=<code object TestTok at 0x10b5405b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 222>, callcount=1227, reccallcount=0, totaltime=0.010896021, inlinetime=0.001601697)]"
233,AcceptTok,247,998,0,0.010619508000000001,0.000540311,"<code object AcceptTok at 0x10b463cc0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 247>","[_lsprof.profiler_subentry(code=<code object Next at 0x10b51c5a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 288>, callcount=998, reccallcount=0, totaltime=0.00121483, inlinetime=0.000408666), _lsprof.profiler_subentry(code=<code object CheckTok at 0x10b442cc0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 236>, callcount=998, reccallcount=0, totaltime=0.008864367, inlinetime=0.00036118600000000005)]"
371,rootFormulaNNF,311,981,0,0.001298041,0.00041467600000000005,"<code object rootFormulaNNF at 0x12a760000, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 311>","[_lsprof.profiler_subentry(code=<code object negate at 0x10b0fbb40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 287>, callcount=62, reccallcount=0, totaltime=0.000846961, inlinetime=9.4596e-05), _lsprof.profiler_subentry(code=<code object isLiteral at 0x10b5c2a60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=79, reccallcount=0, totaltime=9.505000000000001e-06, inlinetime=9.505000000000001e-06), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b5c25b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>, callcount=197, reccallcount=0, totaltime=2.6899e-05, inlinetime=2.6899e-05)]"
201,isEqual,246,886,603,0.0060085270000000005,0.0008270630000000001,"<code object isEqual at 0x10a6f2a10, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 246>","[_lsprof.profiler_subentry(code=<code object isEqual at 0x10b541790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>, callcount=383, reccallcount=0, totaltime=0.004705649, inlinetime=0.000331216), _lsprof.profiler_subentry(code=<code object isEqual at 0x10a6f2a10, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 246>, callcount=603, reccallcount=468, totaltime=0.004662337, inlinetime=0.000562085), _lsprof.profiler_subentry(code=<code object termEqual at 0x10b59e420, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=312, reccallcount=0, totaltime=0.000182222, inlinetime=0.000104202), _lsprof.profiler_subentry(code=<code object isLiteral at 0x10b5c2a60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=863, reccallcount=0, totaltime=0.000211542, inlinetime=0.000211542), _lsprof.profiler_subentry(code=<code object isQuantified at 0x10b5c2b50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>, callcount=480, reccallcount=0, totaltime=5.9807000000000005e-05, inlinetime=5.9807000000000005e-05), _lsprof.profiler_subentry(code=<code object isUnary at 0x10b5c2d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>, callcount=168, reccallcount=0, totaltime=2.2244000000000003e-05, inlinetime=2.2244000000000003e-05)]"
338,hasSubform1,229,859,0,0.000720598,0.000449616,"<code object hasSubform1 at 0x10b5d8b70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 229>","[_lsprof.profiler_subentry(code=<code object isBinary at 0x10b5c2c40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>, callcount=849, reccallcount=0, totaltime=0.00014941500000000002, inlinetime=0.00014941500000000002), _lsprof.profiler_subentry(code=<code object isUnary at 0x10b5c2d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>, callcount=859, reccallcount=0, totaltime=0.00012156700000000001, inlinetime=0.00012156700000000001)]"
339,hasSubform2,237,859,0,0.0005821810000000001,0.000379813,"<code object hasSubform2 at 0x10b5d8c90, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 237>","[_lsprof.profiler_subentry(code=<code object isBinary at 0x10b5c2c40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>, callcount=565, reccallcount=0, totaltime=8.748700000000001e-05, inlinetime=8.748700000000001e-05), _lsprof.profiler_subentry(code=<code object isQuantified at 0x10b5c2b50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>, callcount=859, reccallcount=0, totaltime=0.00011488100000000001, inlinetime=0.00011488100000000001)]"
205,collectFreeVars,342,836,580,0.003346107,0.0008807950000000001,"<code object collectFreeVars at 0x10a6f3ed0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 342>","[_lsprof.profiler_subentry(code=<code object collectFreeVars at 0x10a6f3ed0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 342>, callcount=580, reccallcount=364, totaltime=0.002384625, inlinetime=0.00055188), _lsprof.profiler_subentry(code=<code object collectVars at 0x10b594d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 250>, callcount=462, reccallcount=0, totaltime=0.0022011310000000003, inlinetime=0.000179919), _lsprof.profiler_subentry(code=<code object isLiteral at 0x10b5c2a60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=836, reccallcount=0, totaltime=9.43e-05, inlinetime=9.43e-05), _lsprof.profiler_subentry(code=<code object isBinary at 0x10b5c2c40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>, callcount=367, reccallcount=0, totaltime=6.4112e-05, inlinetime=6.4112e-05), _lsprof.profiler_subentry(code=<code object isQuantified at 0x10b5c2b50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>, callcount=161, reccallcount=0, totaltime=1.9339000000000002e-05, inlinetime=1.9339000000000002e-05), _lsprof.profiler_subentry(code=<code object isUnary at 0x10b5c2d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>, callcount=374, reccallcount=0, totaltime=5.1017e-05, inlinetime=5.1017e-05), _lsprof.profiler_subentry(code=""<method 'discard' of 'set' objects>"", callcount=161, reccallcount=0, totaltime=3.5413e-05, inlinetime=3.5413e-05)]"
211,formulaNNF,381,830,774,0.002365584,0.000997777,"<code object formulaNNF at 0x10a6f8c50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 381>","[_lsprof.profiler_subentry(code=<code object formulaNNF at 0x10a6f8c50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 381>, callcount=774, reccallcount=684, totaltime=0.002216956, inlinetime=0.0008903650000000001), _lsprof.profiler_subentry(code=<code object rootFormulaNNF at 0x12a760000, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 311>, callcount=981, reccallcount=0, totaltime=0.001298041, inlinetime=0.00041467600000000005), _lsprof.profiler_subentry(code=<code object isLiteral at 0x10b5c2a60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=472, reccallcount=0, totaltime=5.0307000000000005e-05, inlinetime=5.0307000000000005e-05), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b5c25b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>, callcount=151, reccallcount=0, totaltime=1.9459e-05, inlinetime=1.9459e-05)]"
265,addClause,67,639,0,0.00023109100000000003,0.000147317,"<code object addClause at 0x10b552ef0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 67>","[_lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=639, reccallcount=0, totaltime=8.3774e-05, inlinetime=8.3774e-05)]"
332,__init__,19,598,0,8.0035e-05,8.0035e-05,"<code object __init__ at 0x10b5c3780, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 19>",
290,__len__,90,583,0,0.00032476,0.000260826,"<code object __len__ at 0x10b595330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 90>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=583, reccallcount=0, totaltime=6.3934e-05, inlinetime=6.3934e-05)]"
321,isPositive,190,489,0,8.3619e-05,8.3619e-05,"<code object isPositive at 0x10b5c15c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>",
