,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
167,resolution,75,33220,0,0.804526324,0.05504455900000001,"<code object resolution at 0x104d873e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/resolution.py"", line 75>","[_lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=3617, reccallcount=0, totaltime=0.000735133, inlinetime=0.000735133), _lsprof.profiler_subentry(code=<code object flatDerivation at 0x107a3ae80, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 221>, callcount=3617, reccallcount=0, totaltime=0.011467862, inlinetime=0.009896996), _lsprof.profiler_subentry(code=<code object setDerivation at 0x107ac88f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>, callcount=3617, reccallcount=0, totaltime=0.0009941280000000002, inlinetime=0.0009941280000000002), _lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=66440, reccallcount=0, totaltime=0.006843564000000001, inlinetime=0.006843564000000001), _lsprof.profiler_subentry(code=<code object instantiate at 0x107a07ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>, callcount=16359, reccallcount=0, totaltime=0.198204549, inlinetime=0.014361677000000002), _lsprof.profiler_subentry(code=<code object __init__ at 0x107a950b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 69>, callcount=3617, reccallcount=0, totaltime=0.085241197, inlinetime=0.008720794), _lsprof.profiler_subentry(code=<code object mgu at 0x107afd350, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 210>, callcount=11980, reccallcount=0, totaltime=0.204712854, inlinetime=0.011192009000000001), _lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x103230a40, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=2, reccallcount=0, totaltime=2.2624000000000002e-05, inlinetime=1.2293e-05), _lsprof.profiler_subentry(code=<code object getLiteral at 0x107afc4b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>, callcount=66440, reccallcount=0, totaltime=0.06802019200000001, inlinetime=0.022226805000000002), _lsprof.profiler_subentry(code=<code object removeDupLits at 0x1078d63a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 221>, callcount=3617, reccallcount=0, totaltime=0.17323966200000002, inlinetime=0.008634059000000001)]"
212,__init__,67,29842,0,0.0066705390000000005,0.006646039,"<code object __init__ at 0x107a07750, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>","[_lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x103230a40, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=2, reccallcount=0, totaltime=2.4500000000000003e-05, inlinetime=1.3375000000000002e-05)]"
224,isEqual,234,27397,0,0.153537217,0.017788938,"<code object isEqual at 0x107a65790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>","[_lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=54794, reccallcount=0, totaltime=0.005400506, inlinetime=0.005400506), _lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=13499, reccallcount=0, totaltime=0.130347773, inlinetime=0.021681308)]"
247,termWeight,255,26002,13001,0.040688182,0.016254943,"<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>","[_lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=26002, reccallcount=0, totaltime=0.005880476000000001, inlinetime=0.005857767000000001), _lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=23810, reccallcount=0, totaltime=0.018552763, inlinetime=0.007677986), _lsprof.profiler_subentry(code=<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>, callcount=13001, reccallcount=0, totaltime=0.017970686, inlinetime=0.006470919)]"
352,mguTermList,151,25069,0,0.39428112800000004,0.148973495,"<code object mguTermList at 0x136a7a800, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 151>","[_lsprof.profiler_subentry(code=""<method 'pop' of 'list' objects>"", callcount=100267, reccallcount=0, totaltime=0.016457023, inlinetime=0.016457023), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=60832, reccallcount=0, totaltime=0.011195525000000001, inlinetime=0.011195525000000001), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=107938, reccallcount=0, totaltime=0.012492091, inlinetime=0.012492091), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=95626, reccallcount=0, totaltime=0.07480102000000001, inlinetime=0.029147354), _lsprof.profiler_subentry(code=<code object termIsCompound at 0x107ae93e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=95629, reccallcount=0, totaltime=0.047734125, inlinetime=0.026904871), _lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=99166, reccallcount=54193, totaltime=0.011004647000000001, inlinetime=0.024322978000000002), _lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=60832, reccallcount=0, totaltime=0.051540973000000004, inlinetime=0.021406204), _lsprof.profiler_subentry(code=<code object __init__ at 0x107a07750, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=2307, reccallcount=0, totaltime=0.000714855, inlinetime=0.000714855), _lsprof.profiler_subentry(code=<code object occursCheck at 0x107c18e70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 136>, callcount=2307, reccallcount=0, totaltime=0.0023222340000000003, inlinetime=0.001078881), _lsprof.profiler_subentry(code=<code object composeBinding at 0x107a457c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 150>, callcount=2307, reccallcount=0, totaltime=0.0037027640000000003, inlinetime=0.002467665)]"
308,mgu,210,25069,0,0.42140009900000003,0.021785209,"<code object mgu at 0x107afd350, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 210>","[_lsprof.profiler_subentry(code=<code object send at 0x136443530, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/zmq/sugar/socket.py"", line 626>, callcount=3, reccallcount=0, totaltime=5.6958000000000006e-05, inlinetime=4.4586e-05), _lsprof.profiler_subentry(code=<code object __or__ at 0x100a85f10, file ""/opt/homebrew/Cellar/python@3.13/3.13.0_1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/enum.py"", line 1581>, callcount=3, reccallcount=0, totaltime=2.8832e-05, inlinetime=9.958e-06), _lsprof.profiler_subentry(code=<code object __init__ at 0x107a07750, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=25069, reccallcount=0, totaltime=0.005169765000000001, inlinetime=0.005169765000000001), _lsprof.profiler_subentry(code=<code object mguTermList at 0x136a7a800, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 151>, callcount=25066, reccallcount=16971, totaltime=0.131652499, inlinetime=0.148927826), _lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x103230a40, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=2, reccallcount=0, totaltime=4.2374000000000005e-05, inlinetime=2.0333e-05)]"
242,termListEqual,158,17131,3632,0.060446767000000005,0.015758847,"<code object termListEqual at 0x107a944b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 158>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=47761, reccallcount=0, totaltime=0.005062778, inlinetime=0.005062778), _lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=13499, reccallcount=0, totaltime=0.042164732, inlinetime=0.012753635000000001)]"
287,isPositive,190,16991,0,0.002207805,0.002207805,"<code object isPositive at 0x107ae95c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>",
253,isPropFalse,223,16940,0,0.086616802,0.015391331000000001,"<code object isPropFalse at 0x107abe290, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 223>","[_lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=16940, reccallcount=0, totaltime=0.0017795920000000002, inlinetime=0.0017795920000000002), _lsprof.profiler_subentry(code=<code object isPositive at 0x107ae95c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>, callcount=16940, reccallcount=0, totaltime=0.0021996470000000003, inlinetime=0.0021996470000000003), _lsprof.profiler_subentry(code=<code object atomIsConstTrue at 0x107ae9200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 113>, callcount=6881, reccallcount=0, totaltime=0.023103957, inlinetime=0.002707548), _lsprof.profiler_subentry(code=<code object atomIsConstFalse at 0x107ae92f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 120>, callcount=10059, reccallcount=0, totaltime=0.044142275, inlinetime=0.003795117)]"
170,__init__,133,16866,0,0.024602955000000003,0.009624393,"<code object __init__ at 0x10750f990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>","[_lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=16866, reccallcount=0, totaltime=0.012871695, inlinetime=0.0047098700000000005), _lsprof.profiler_subentry(code=<code object setInferenceLit at 0x107ac8d50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>, callcount=16866, reccallcount=0, totaltime=0.002106867, inlinetime=0.002106867)]"
268,setInferenceLit,196,16866,0,0.002106867,0.002106867,"<code object setInferenceLit at 0x107ac8d50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>",
215,instantiate,280,16815,0,0.202845512,0.014799612,"<code object instantiate at 0x107a07ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x10750f990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>, callcount=16815, reccallcount=0, totaltime=0.0243902, inlinetime=0.009554507), _lsprof.profiler_subentry(code=<code object __call__ at 0x107ae97a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>, callcount=16815, reccallcount=0, totaltime=0.16365570000000002, inlinetime=0.006435570000000001)]"
289,__call__,86,16815,0,0.16365570000000002,0.006435570000000001,"<code object __call__ at 0x107ae97a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>","[_lsprof.profiler_subentry(code=<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=16815, reccallcount=0, totaltime=0.15722013, inlinetime=0.025052460000000002)]"
235,litInLitList,376,16516,0,0.16319275,0.009704699,"<code object litInLitList at 0x107a7b770, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 376>","[_lsprof.profiler_subentry(code=<code object isEqual at 0x107a65790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>, callcount=27390, reccallcount=0, totaltime=0.15343926000000002, inlinetime=0.017780979000000002), _lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x103230a40, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=4, reccallcount=0, totaltime=4.8791e-05, inlinetime=2.4956000000000003e-05)]"
313,edge_neighb_of_subset,91,16200,0,0.042508158000000004,0.042508158000000004,"<code object edge_neighb_of_subset at 0x107c2c690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 91>",
300,,98,16200,0,0.046712963,0.004204805000000001,"<code object <lambda> at 0x107aeb870, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 98>","[_lsprof.profiler_subentry(code=<code object edge_neighb_of_subset at 0x107c2c690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 91>, callcount=16200, reccallcount=0, totaltime=0.042508158000000004, inlinetime=0.042508158000000004)]"
257,weight,298,13001,0,0.044520897000000004,0.0038327150000000004,"<code object weight at 0x107ac0f30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 298>","[_lsprof.profiler_subentry(code=<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>, callcount=13001, reccallcount=0, totaltime=0.040688182, inlinetime=0.009784024)]"
275,__init__,174,11045,0,0.0015672790000000002,0.0015672790000000002,"<code object __init__ at 0x107ae83f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 174>",
284,atomIsConstFalse,120,10079,0,0.044236318000000004,0.003805782,"<code object atomIsConstFalse at 0x107ae92f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 120>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=10079, reccallcount=0, totaltime=0.040430536, inlinetime=0.020633366)]"
291,__call__,72,7412,0,0.052845403000000006,0.0026249240000000003,"<code object __call__ at 0x107ae9c50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 72>","[_lsprof.profiler_subentry(code=<code object hEval at 0x107a07630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 117>, callcount=3706, reccallcount=0, totaltime=0.049601133000000006, inlinetime=0.001377477), _lsprof.profiler_subentry(code=<code object hEval at 0x107a7b330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 97>, callcount=3706, reccallcount=0, totaltime=0.000619346, inlinetime=0.000619346)]"
283,atomIsConstTrue,113,6912,0,0.023268998000000003,0.0027275890000000003,"<code object atomIsConstTrue at 0x107ae9200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 113>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=6912, reccallcount=0, totaltime=0.020541409, inlinetime=0.006586867000000001)]"
231,addClause,67,4088,0,0.002131284,0.0014064820000000001,"<code object addClause at 0x107a7aef0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 67>","[_lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=4088, reccallcount=0, totaltime=0.0007248020000000001, inlinetime=0.0007248020000000001)]"
176,setName,71,3870,0,0.0046260120000000005,0.0046260120000000005,"<code object setName at 0x1078226b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 71>",
230,__init__,60,3870,0,0.007666908,0.0030408960000000004,"<code object __init__ at 0x107a78690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 60>","[_lsprof.profiler_subentry(code=<code object setName at 0x1078226b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 71>, callcount=3870, reccallcount=0, totaltime=0.0046260120000000005, inlinetime=0.0046260120000000005)]"
266,setDerivation,81,3869,0,0.0010595020000000001,0.0010595020000000001,"<code object setDerivation at 0x107ac88f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>",
243,__init__,69,3861,0,0.105066189,0.011100185,"<code object __init__ at 0x107a950b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 69>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x107a78690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 60>, callcount=3861, reccallcount=0, totaltime=0.0076105750000000005, inlinetime=0.00301177), _lsprof.profiler_subentry(code=<code object isPropFalse at 0x107abe290, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 223>, callcount=16889, reccallcount=0, totaltime=0.08627817900000001, inlinetime=0.015332664000000001), _lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x103230a40, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=6, reccallcount=0, totaltime=7.725000000000001e-05, inlinetime=4.0501000000000004e-05)]"
217,flatDerivation,221,3713,0,0.011757159000000001,0.01007863,"<code object flatDerivation at 0x107a3ae80, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 221>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x107ae83f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 174>, callcount=11043, reccallcount=0, totaltime=0.001564571, inlinetime=0.001564571), _lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x103230a40, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=8, reccallcount=0, totaltime=0.00011395800000000001, inlinetime=6.65e-05)]"
302,evaluate,160,3706,0,0.056034769000000005,0.0031893660000000003,"<code object evaluate at 0x107afc390, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 160>","[_lsprof.profiler_subentry(code=<code object __call__ at 0x107ae9c50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 72>, callcount=7412, reccallcount=0, totaltime=0.052845403000000006, inlinetime=0.0026249240000000003)]"
267,addEval,213,3706,0,0.000662059,0.000662059,"<code object addEval at 0x107ac8b90, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 213>",
234,hEval,97,3706,0,0.000619346,0.000619346,"<code object hEval at 0x107a7b330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 97>",
184,addClause,163,3706,0,0.061744705000000004,0.00314693,"<code object addClause at 0x1078d5e60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 163>","[_lsprof.profiler_subentry(code=<code object addClause at 0x107a7aef0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 67>, callcount=3706, reccallcount=0, totaltime=0.001900947, inlinetime=0.0012495240000000001), _lsprof.profiler_subentry(code=<code object evaluate at 0x107afc390, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 160>, callcount=3706, reccallcount=0, totaltime=0.056034769000000005, inlinetime=0.0031893660000000003), _lsprof.profiler_subentry(code=<code object addEval at 0x107ac8b90, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 213>, callcount=3706, reccallcount=0, totaltime=0.000662059, inlinetime=0.000662059)]"
211,hEval,117,3706,0,0.049601133000000006,0.001377477,"<code object hEval at 0x107a07630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 117>","[_lsprof.profiler_subentry(code=<code object weight at 0x107afc5d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 154>, callcount=3706, reccallcount=0, totaltime=0.048223656000000004, inlinetime=0.0037027590000000003)]"
304,weight,154,3706,0,0.048223656000000004,0.0037027590000000003,"<code object weight at 0x107afc5d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 154>","[_lsprof.profiler_subentry(code=<code object weight at 0x107ac0f30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 298>, callcount=13001, reccallcount=0, totaltime=0.044520897000000004, inlinetime=0.0038327150000000004)]"
