,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
288,__len__,90,13579,0,0.005061139,0.003826055,"<code object __len__ at 0x107ac1330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 90>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=13579, reccallcount=0, totaltime=0.001235084, inlinetime=0.001235084)]"
332,getLiteral,115,11926,0,0.012031454,0.0038679400000000003,"<code object getLiteral at 0x107afc4b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=11926, reccallcount=0, totaltime=0.008163514, inlinetime=0.0036850880000000004)]"
283,termEqual,173,6251,1922,0.023639642000000002,0.006669895,"<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>","[_lsprof.profiler_subentry(code=<code object termListEqual at 0x107a944b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 158>, callcount=2328, reccallcount=406, totaltime=0.007173845000000001, inlinetime=0.002125721), _lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=4656, reccallcount=0, totaltime=0.0037224930000000003, inlinetime=0.0015675130000000002), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=10638, reccallcount=0, totaltime=0.007855001, inlinetime=0.0029630760000000003), _lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=11741, reccallcount=0, totaltime=0.00258918, inlinetime=0.00258918)]"
213,apply,117,4454,2227,0.014422984000000002,0.005344958,"<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>","[_lsprof.profiler_subentry(code=<code object value at 0x107a7b220, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 101>, callcount=447, reccallcount=0, totaltime=8.795000000000001e-05, inlinetime=8.795000000000001e-05), _lsprof.profiler_subentry(code=<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=2226, reccallcount=0, totaltime=0.0069705240000000005, inlinetime=0.002240803), _lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=4007, reccallcount=0, totaltime=0.0041627800000000005, inlinetime=0.0013651540000000002), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=4006, reccallcount=0, totaltime=0.000756694, inlinetime=0.000756694), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=4007, reccallcount=0, totaltime=0.0030516550000000003, inlinetime=0.001210733), _lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=4454, reccallcount=0, totaltime=0.001020406, inlinetime=0.001020406)]"
317,isInferenceLit,206,4005,0,0.000399128,0.000399128,"<code object isInferenceLit at 0x107ae96b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 206>",
198,resolution,75,3827,0,0.230728602,0.0064762280000000005,"<code object resolution at 0x104d873e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/resolution.py"", line 75>","[_lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=7654, reccallcount=0, totaltime=0.0008910890000000001, inlinetime=0.0008910890000000001), _lsprof.profiler_subentry(code=<code object instantiate at 0x107a07ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>, callcount=2025, reccallcount=0, totaltime=0.018215365, inlinetime=0.0016059020000000002), _lsprof.profiler_subentry(code=<code object __init__ at 0x107a950b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 69>, callcount=421, reccallcount=0, totaltime=0.009921308, inlinetime=0.0008755770000000001), _lsprof.profiler_subentry(code=<code object setDerivation at 0x107ac88f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>, callcount=421, reccallcount=0, totaltime=0.000100853, inlinetime=0.000100853), _lsprof.profiler_subentry(code=<code object flatDerivation at 0x107a3ae80, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 221>, callcount=421, reccallcount=0, totaltime=0.132989185, inlinetime=0.13278810200000002), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=421, reccallcount=0, totaltime=7.7935e-05, inlinetime=7.7935e-05), _lsprof.profiler_subentry(code=<code object mgu at 0x107afd350, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 210>, callcount=1930, reccallcount=0, totaltime=0.032000056, inlinetime=0.001747438), _lsprof.profiler_subentry(code=<code object removeDupLits at 0x1078d63a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 221>, callcount=421, reccallcount=0, totaltime=0.021985260000000003, inlinetime=0.000998053), _lsprof.profiler_subentry(code=<code object getLiteral at 0x107afc4b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>, callcount=7654, reccallcount=0, totaltime=0.008051323, inlinetime=0.002556431)]"
254,isEqual,234,3732,0,0.020028595,0.002331698,"<code object isEqual at 0x107a65790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>","[_lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=7464, reccallcount=0, totaltime=0.000709009, inlinetime=0.000709009), _lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=1922, reccallcount=0, totaltime=0.016987888, inlinetime=0.0030271520000000004)]"
276,termWeight,255,3618,1809,0.005283388,0.00211772,"<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>","[_lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=3183, reccallcount=0, totaltime=0.0023953200000000003, inlinetime=0.000985039), _lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=3618, reccallcount=0, totaltime=0.000770348, inlinetime=0.000770348), _lsprof.profiler_subentry(code=<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>, callcount=1809, reccallcount=0, totaltime=0.002240609, inlinetime=0.000817958)]"
316,isPositive,190,2403,0,0.00028694800000000003,0.00028694800000000003,"<code object isPositive at 0x107ae95c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>",
282,isPropFalse,223,2352,0,0.009811391000000001,0.0019256850000000001,"<code object isPropFalse at 0x107abe290, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 223>","[_lsprof.profiler_subentry(code=<code object atomIsConstTrue at 0x107ae9200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 113>, callcount=931, reccallcount=0, totaltime=0.0028722770000000003, inlinetime=0.000334966), _lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=2352, reccallcount=0, totaltime=0.00024069300000000002, inlinetime=0.00024069300000000002), _lsprof.profiler_subentry(code=<code object atomIsConstFalse at 0x107ae92f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 120>, callcount=1421, reccallcount=0, totaltime=0.004491748, inlinetime=0.000530506), _lsprof.profiler_subentry(code=<code object isPositive at 0x107ae95c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>, callcount=2352, reccallcount=0, totaltime=0.00028098800000000003, inlinetime=0.00028098800000000003)]"
271,termListEqual,158,2328,406,0.007173845000000001,0.002125721,"<code object termListEqual at 0x107a944b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 158>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=6578, reccallcount=0, totaltime=0.000677352, inlinetime=0.000677352), _lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=1922, reccallcount=0, totaltime=0.004642659, inlinetime=0.001514294)]"
297,setInferenceLit,196,2278,0,0.00028464100000000003,0.00028464100000000003,"<code object setInferenceLit at 0x107ac8d50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>",
201,__init__,133,2278,0,0.00325275,0.0012709190000000001,"<code object __init__ at 0x10750f990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>","[_lsprof.profiler_subentry(code=<code object setInferenceLit at 0x107ac8d50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>, callcount=2278, reccallcount=0, totaltime=0.00028464100000000003, inlinetime=0.00028464100000000003), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=2278, reccallcount=0, totaltime=0.0016971900000000001, inlinetime=0.000624944)]"
245,instantiate,280,2227,0,0.020193291000000002,0.0018089290000000001,"<code object instantiate at 0x107a07ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>","[_lsprof.profiler_subentry(code=<code object __call__ at 0x107ae97a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>, callcount=2226, reccallcount=2118, totaltime=0.0007889590000000001, inlinetime=0.000795586), _lsprof.profiler_subentry(code=<code object __init__ at 0x10750f990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>, callcount=2226, reccallcount=0, totaltime=0.0031602500000000003, inlinetime=0.001236085)]"
318,__call__,86,2227,0,0.015220737000000002,0.00079717,"<code object __call__ at 0x107ae97a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>","[_lsprof.profiler_subentry(code=<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=2226, reccallcount=2118, totaltime=0.000740162, inlinetime=0.0030637370000000004)]"
264,litInLitList,376,2098,0,0.021160353,0.001198717,"<code object litInLitList at 0x107a7b770, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 376>","[_lsprof.profiler_subentry(code=<code object isEqual at 0x107a65790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>, callcount=3725, reccallcount=0, totaltime=0.019961636, inlinetime=0.0023255280000000003)]"
323,isQuantified,149,1886,0,0.00023829500000000002,0.00023829500000000002,"<code object isQuantified at 0x107aeab50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>",
286,weight,298,1809,0,0.005786809,0.000503421,"<code object weight at 0x107ac0f30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 298>","[_lsprof.profiler_subentry(code=<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>, callcount=1809, reccallcount=0, totaltime=0.005283388, inlinetime=0.001299762)]"
328,__init__,19,1800,0,0.000208435,0.000208435,"<code object __init__ at 0x107aeb780, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 19>",
322,isLiteral,130,1548,0,0.00016514400000000002,0.00016514400000000002,"<code object isLiteral at 0x107aeaa60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>",
313,atomIsConstFalse,120,1441,0,0.004557535000000001,0.000537878,"<code object atomIsConstFalse at 0x107ae92f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 120>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=1441, reccallcount=0, totaltime=0.004019657, inlinetime=0.001269692)]"
304,__init__,174,1391,0,0.00019212800000000001,0.00019212800000000001,"<code object __init__ at 0x107ae83f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 174>",
324,isBinary,155,1380,0,0.000174837,0.000174837,"<code object isBinary at 0x107aeac40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>",
252,composeBinding,150,1110,0,0.0014323810000000001,0.000989784,"<code object composeBinding at 0x107a457c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 150>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x107a07750, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=1110, reccallcount=0, totaltime=0.00023770100000000002, inlinetime=0.00023770100000000002), _lsprof.profiler_subentry(code=""<method 'keys' of 'dict' objects>"", callcount=1110, reccallcount=0, totaltime=0.000204896, inlinetime=0.000204896)]"
340,occursCheck,136,1110,0,0.0009530130000000001,0.000448167,"<code object occursCheck at 0x107c18e70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 136>","[_lsprof.profiler_subentry(code=<code object termIsCompound at 0x107ae93e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=1110, reccallcount=0, totaltime=0.000504846, inlinetime=0.00027956700000000004)]"
312,atomIsConstTrue,113,962,0,0.00297423,0.00034654900000000003,"<code object atomIsConstTrue at 0x107ae9200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 113>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=962, reccallcount=0, totaltime=0.002627681, inlinetime=0.000856257)]"
320,__call__,72,954,0,0.006849322000000001,0.00031872700000000004,"<code object __call__ at 0x107ae9c50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 72>","[_lsprof.profiler_subentry(code=<code object hEval at 0x107a07630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 117>, callcount=477, reccallcount=0, totaltime=0.006446688000000001, inlinetime=0.000171508), _lsprof.profiler_subentry(code=<code object hEval at 0x107a7b330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 97>, callcount=477, reccallcount=0, totaltime=8.390700000000001e-05, inlinetime=8.390700000000001e-05)]"
321,__init__,106,899,0,0.00010544000000000001,0.00010544000000000001,"<code object __init__ at 0x107aea5b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>",
