,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
299,,98,16200,0,0.062602591,0.004276879,"<code object <lambda> at 0x107aeb870, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 98>","[_lsprof.profiler_subentry(code=<code object edge_neighb_of_subset at 0x107c2c690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 91>, callcount=16199, reccallcount=0, totaltime=0.058322462000000005, inlinetime=0.058322462000000005)]"
312,edge_neighb_of_subset,91,16200,0,0.058325712,0.058325712,"<code object edge_neighb_of_subset at 0x107c2c690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 91>",
287,isInferenceLit,206,9316,0,0.000891078,0.000891078,"<code object isInferenceLit at 0x107ae96b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 206>",
253,termEqual,173,9171,2883,0.035104735000000005,0.009935295,"<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>","[_lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=6906, reccallcount=0, totaltime=0.005566031, inlinetime=0.002426194), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=15616, reccallcount=0, totaltime=0.011510825, inlinetime=0.004367728), _lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=17218, reccallcount=0, totaltime=0.003992323, inlinetime=0.003968281000000001), _lsprof.profiler_subentry(code=<code object termListEqual at 0x107a944b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 158>, callcount=3453, reccallcount=570, totaltime=0.010609702, inlinetime=0.003100349)]"
167,resolution,75,9037,0,0.17951840200000002,0.012776507000000001,"<code object resolution at 0x104d873e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/resolution.py"", line 75>","[_lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=597, reccallcount=0, totaltime=0.000114264, inlinetime=0.000114264), _lsprof.profiler_subentry(code=<code object __init__ at 0x107a950b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 69>, callcount=597, reccallcount=0, totaltime=0.015192513000000001, inlinetime=0.0015099850000000001), _lsprof.profiler_subentry(code=<code object mgu at 0x107afd350, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 210>, callcount=4533, reccallcount=0, totaltime=0.069782011, inlinetime=0.003509003), _lsprof.profiler_subentry(code=<code object setDerivation at 0x107ac88f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>, callcount=597, reccallcount=0, totaltime=0.000131901, inlinetime=0.000131901), _lsprof.profiler_subentry(code=<code object flatDerivation at 0x107a3ae80, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 221>, callcount=597, reccallcount=0, totaltime=0.0011842670000000001, inlinetime=0.0009383150000000001), _lsprof.profiler_subentry(code=<code object instantiate at 0x107a07ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>, callcount=2964, reccallcount=0, totaltime=0.02770645, inlinetime=0.002525939), _lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=18074, reccallcount=0, totaltime=0.001855854, inlinetime=0.001855854), _lsprof.profiler_subentry(code=<code object removeDupLits at 0x1078d63a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 221>, callcount=597, reccallcount=0, totaltime=0.032802038, inlinetime=0.001453347), _lsprof.profiler_subentry(code=<code object getLiteral at 0x107afc4b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>, callcount=18074, reccallcount=0, totaltime=0.017972597, inlinetime=0.0057771870000000005)]"
182,apply,117,6450,3225,0.021641988,0.008757419,"<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>","[_lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=5848, reccallcount=0, totaltime=0.005269899000000001, inlinetime=0.0020493250000000003), _lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=5848, reccallcount=0, totaltime=0.004792087, inlinetime=0.00176285), _lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=6450, reccallcount=0, totaltime=0.0015426390000000002, inlinetime=0.0015426390000000002), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=5848, reccallcount=0, totaltime=0.001109734, inlinetime=0.001109734), _lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x103230a40, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=4, reccallcount=0, totaltime=4.8959e-05, inlinetime=2.4214000000000002e-05), _lsprof.profiler_subentry(code=<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=3225, reccallcount=0, totaltime=0.009971411000000001, inlinetime=0.003876581), _lsprof.profiler_subentry(code=<code object value at 0x107a7b220, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 101>, callcount=602, reccallcount=0, totaltime=0.00012125100000000001, inlinetime=0.00012125100000000001)]"
224,isEqual,234,5604,0,0.029752602000000003,0.0034684190000000004,"<code object isEqual at 0x107a65790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=2883, reccallcount=0, totaltime=0.025225029000000003, inlinetime=0.004450460000000001), _lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=11208, reccallcount=0, totaltime=0.001059154, inlinetime=0.001059154)]"
246,termWeight,255,5192,2596,0.008502723,0.0035238400000000003,"<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>","[_lsprof.profiler_subentry(code=<code object termArgs at 0x107ac1630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=4602, reccallcount=0, totaltime=0.0038233530000000003, inlinetime=0.0015329830000000001), _lsprof.profiler_subentry(code=<code object termIsVar at 0x107ac1430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=5192, reccallcount=0, totaltime=0.001132905, inlinetime=0.001132905), _lsprof.profiler_subentry(code=<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>, callcount=2596, reccallcount=0, totaltime=0.0035965040000000004, inlinetime=0.001352193), _lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x103230a40, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=2, reccallcount=0, totaltime=2.2625e-05, inlinetime=1.1710000000000001e-05)]"
241,termListEqual,158,3453,570,0.010609702,0.003100349,"<code object termListEqual at 0x107a944b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 158>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=2883, reccallcount=0, totaltime=0.00689895, inlinetime=0.0022552320000000002), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=9789, reccallcount=0, totaltime=0.0009999120000000002, inlinetime=0.0009999120000000002)]"
286,isPositive,190,3401,0,0.00040522,0.00040522,"<code object isPositive at 0x107ae95c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>",
252,isPropFalse,223,3350,0,0.014618057,0.002903277,"<code object isPropFalse at 0x107abe290, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 223>","[_lsprof.profiler_subentry(code=<code object isPositive at 0x107ae95c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 190>, callcount=3350, reccallcount=0, totaltime=0.000399342, inlinetime=0.000399342), _lsprof.profiler_subentry(code=<code object atomIsConstFalse at 0x107ae92f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 120>, callcount=2067, reccallcount=0, totaltime=0.006634851000000001, inlinetime=0.000756568), _lsprof.profiler_subentry(code=<code object atomIsConstTrue at 0x107ae9200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 113>, callcount=1283, reccallcount=0, totaltime=0.004324178000000001, inlinetime=0.00049846), _lsprof.profiler_subentry(code=<code object isNegative at 0x107ae94d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=3350, reccallcount=0, totaltime=0.000356409, inlinetime=0.000356409)]"
267,setInferenceLit,196,3276,0,0.00043196600000000004,0.00043196600000000004,"<code object setInferenceLit at 0x107ac8d50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>",
170,__init__,133,3276,0,0.004845365,0.0018871290000000002,"<code object __init__ at 0x10750f990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>","[_lsprof.profiler_subentry(code=<code object termFunc at 0x107ac1530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=3276, reccallcount=0, totaltime=0.00252627, inlinetime=0.000953921), _lsprof.profiler_subentry(code=<code object setInferenceLit at 0x107ac8d50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>, callcount=3276, reccallcount=0, totaltime=0.00043196600000000004, inlinetime=0.00043196600000000004)]"
288,__call__,86,3225,0,0.022869243,0.001227255,"<code object __call__ at 0x107ae97a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>","[_lsprof.profiler_subentry(code=<code object apply at 0x1078b3860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=3225, reccallcount=0, totaltime=0.021641988, inlinetime=0.004880838)]"
215,instantiate,280,3225,0,0.030411255,0.002806063,"<code object instantiate at 0x107a07ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x10750f990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>, callcount=3225, reccallcount=0, totaltime=0.004735949000000001, inlinetime=0.00185092), _lsprof.profiler_subentry(code=<code object __call__ at 0x107ae97a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>, callcount=3225, reccallcount=0, totaltime=0.022869243, inlinetime=0.001227255)]"
234,litInLitList,376,3049,0,0.031445217000000004,0.00178249,"<code object litInLitList at 0x107a7b770, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 376>","[_lsprof.profiler_subentry(code=<code object isEqual at 0x107a65790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>, callcount=5597, reccallcount=0, totaltime=0.029662727000000003, inlinetime=0.0034603340000000002)]"
256,weight,298,2596,0,0.009244403,0.0007416800000000001,"<code object weight at 0x107ac0f30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 298>","[_lsprof.profiler_subentry(code=<code object termWeight at 0x107aa1e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 255>, callcount=2596, reccallcount=0, totaltime=0.008502723, inlinetime=0.002171647)]"
283,atomIsConstFalse,120,2087,0,0.006717473000000001,0.00076661,"<code object atomIsConstFalse at 0x107ae92f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 120>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=2087, reccallcount=0, totaltime=0.005950863000000001, inlinetime=0.001987324)]"
274,__init__,174,1929,0,0.000265572,0.000265572,"<code object __init__ at 0x107ae83f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 174>",
293,isQuantified,149,1886,0,0.00022910700000000001,0.00022910700000000001,"<code object isQuantified at 0x107aeab50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>",
298,__init__,19,1800,0,0.000197459,0.000197459,"<code object __init__ at 0x107aeb780, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 19>",
292,isLiteral,130,1548,0,0.000169003,0.000169003,"<code object isLiteral at 0x107aeaa60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>",
294,isBinary,155,1380,0,0.000166328,0.000166328,"<code object isBinary at 0x107aeac40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>",
290,__call__,72,1316,0,0.010797086000000001,0.00047340100000000003,"<code object __call__ at 0x107ae9c50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 72>","[_lsprof.profiler_subentry(code=<code object hEval at 0x107a07630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 117>, callcount=658, reccallcount=0, totaltime=0.010202412000000001, inlinetime=0.00023675100000000002), _lsprof.profiler_subentry(code=<code object hEval at 0x107a7b330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 97>, callcount=658, reccallcount=0, totaltime=0.000121273, inlinetime=0.000121273)]"
282,atomIsConstTrue,113,1314,0,0.0044364650000000005,0.000511831,"<code object atomIsConstTrue at 0x107ae9200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 113>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x107abe8d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=1314, reccallcount=0, totaltime=0.003924634000000001, inlinetime=0.001240362)]"
222,composeBinding,150,1215,0,0.001969273,0.00109833,"<code object composeBinding at 0x107a457c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 150>","[_lsprof.profiler_subentry(code=""<method 'keys' of 'dict' objects>"", callcount=1215, reccallcount=0, totaltime=0.000225944, inlinetime=0.000225944), _lsprof.profiler_subentry(code=<code object __init__ at 0x107a07750, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=1215, reccallcount=0, totaltime=0.000644999, inlinetime=0.0006109150000000001)]"
310,occursCheck,136,1215,0,0.001137627,0.000520382,"<code object occursCheck at 0x107c18e70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 136>","[_lsprof.profiler_subentry(code=<code object termIsCompound at 0x107ae93e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=1214, reccallcount=386, totaltime=0.000382885, inlinetime=0.000332548)]"
230,addClause,67,936,0,0.00048478000000000003,0.000304971,"<code object addClause at 0x107a7aef0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 67>","[_lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=936, reccallcount=0, totaltime=0.000179809, inlinetime=0.000179809)]"
291,__init__,106,899,0,0.000110499,0.000110499,"<code object __init__ at 0x107aea5b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>",
335,formulaDistributeDisjunctions,603,840,839,0.0018555420000000002,0.0010529760000000002,"<code object formulaDistributeDisjunctions at 0x135f53200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 603>","[_lsprof.profiler_subentry(code=<code object isQuantified at 0x107aeab50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>, callcount=840, reccallcount=0, totaltime=9.970000000000001e-05, inlinetime=9.970000000000001e-05), _lsprof.profiler_subentry(code=<code object isLiteral at 0x107aeaa60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=838, reccallcount=0, totaltime=8.2007e-05, inlinetime=8.2007e-05), _lsprof.profiler_subentry(code=<code object __init__ at 0x107aea5b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>, callcount=518, reccallcount=0, totaltime=5.3749e-05, inlinetime=5.3749e-05), _lsprof.profiler_subentry(code=<code object formulaDistributeDisjunctions at 0x135f53200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 603>, callcount=839, reccallcount=838, totaltime=0.0018540840000000002, inlinetime=0.001051726), _lsprof.profiler_subentry(code=<code object hasSubform2 at 0x107afcdb0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 237>, callcount=399, reccallcount=0, totaltime=0.000297262, inlinetime=0.000206927), _lsprof.profiler_subentry(code=<code object hasSubform1 at 0x107afcc90, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 229>, callcount=399, reccallcount=0, totaltime=0.000269848, inlinetime=0.00018461400000000002)]"
295,isUnary,161,750,0,8.2144e-05,8.2144e-05,"<code object isUnary at 0x107aead30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>",
176,setName,71,718,0,0.000507377,0.000507377,"<code object setName at 0x1078226b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 71>",
229,__init__,60,718,0,0.000979358,0.000471981,"<code object __init__ at 0x107a78690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 60>","[_lsprof.profiler_subentry(code=<code object setName at 0x1078226b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 71>, callcount=718, reccallcount=0, totaltime=0.000507377, inlinetime=0.000507377)]"
265,setDerivation,81,717,0,0.000160781,0.000160781,"<code object setDerivation at 0x107ac88f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>",
